Plage,Aire,Temps,Position,Substrat,Date,Saison,Objet,Détail,Code,OPSAR,UNEP,Quantité,Poids
Rolle,815,415,2,1,15.01.2022,1,Sagex-EPS/Polystirène expensé de moins de 5mm,,G117,,,12,2.26415094339623E-05
Rolle,937,475,2,1,01.05.2022,2,Sagex-EPS/Polystirène expensé de moins de 5mm,,G117,,,11,2.07547169811321E-05
Savonnière,325,160,2,2,01.05.2022,2,Sagex-EPS/Polystirène expensé de moins de 5mm,,G117,,,1,1.88679245283019E-06
Tolochenaz,75,40,2,2,07.02.2022,1,Sagex-EPS/Polystirène expensé de moins de 5mm,,G117,,,1,1.88679245283019E-06
Tolochenaz,75,40,2,2,12.11.2022,4,Sagex-EPS/Polystirène expensé de moins de 5mm,,G117,,,2,3.77358490566038E-06
Vidy,91,45,1,1,04.02.2022,1,Sagex-EPS/Polystirène expensé de moins de 5mm,,G117,,,2,3.77358490566038E-06
Vidy,91,45,1,1,12.07.2022,3,Sagex-EPS/Polystirène expensé de moins de 5mm,,G117,,,1,1.88679245283019E-06
Amphion,342,170,2,4,01.02.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,14,0.0112
Amphion,342,170,2,4,03.05.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,16,0.0128
Amphion,98,50,1,4,19.07.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Amphion,342,170,2,4,19.07.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,8,0.0064
Amphion,98,50,1,4,18.10.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,10,0.008
Amphion,342,170,2,4,18.10.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,20,0.016
Anthy,211,95,2,4,09.02.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Anthy,62,30,1,4,23.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,5,0.004
Aubonne,268,150,2,4,06.02.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Aubonne,72,40,1,4,14.05.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,2,0.0016
Aubonne,268,150,2,4,10.09.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,5,0.004
Aubonne,268,150,2,4,05.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Baby Plage,384,200,2,1,22.01.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,8,0.0064
Baby Plage,112,60,1,1,02.09.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Baby Plage,112,60,1,1,15.10.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Baby Plage,384,200,2,1,15.10.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,2,0.0016
Bouveret,99,50,1,1,15.01.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,5,0.004
Bouveret,438,220,2,1,15.01.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,14,0.0112
Bouveret,99,50,1,1,30.04.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,2,0.0016
Bouveret,438,220,2,1,30.04.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,12,0.0096
Bouveret,438,220,2,1,03.09.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,14,0.0112
Bouveret,99,50,1,1,03.09.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,11,0.0088
Bouveret,438,220,2,1,05.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,14,0.0112
Clarens,67,30,1,4,16.01.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,7,0.0056
Clarens,67,30,1,4,29.04.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,2,0.0016
Clarens,67,30,1,4,30.07.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,3,0.0024
Clarens,67,30,1,4,17.12.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Excenevex,175,90,1,1,13.02.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,11,0.0088
Excenevex,175,90,1,1,08.05.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,7,0.0056
Excenevex,175,90,1,1,04.09.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,5,0.004
Excenevex,1803,900,2,1,04.09.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,4,0.0032
Excenevex,175,90,1,1,06.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,26,0.0208
Gland,22,8,2,2,16.01.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,40,0.032
Gland,22,8,2,2,18.05.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,6,0.0048
Gland,23,8,1,2,06.09.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,4,0.0032
Gland,22,8,2,2,06.09.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,8,0.0064
Gland,22,8,2,2,10.12.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,6,0.0048
Grangettes,79,40,1,1,13.02.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,12,0.0096
Grangettes,260,130,2,1,13.02.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,130,0.104
Grangettes,79,40,1,1,02.05.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,21,0.0168
Grangettes,260,130,2,1,02.05.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,60,0.048
Grangettes,79,40,1,1,18.07.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,20,0.016
Grangettes,260,130,2,1,18.07.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,66,0.0528
Grangettes,260,130,2,1,08.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,53,0.0424
Lugrin,159,80,2,4,07.05.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Lugrin,72,35,1,4,07.05.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,25,0.02
Lugrin,72,35,1,4,02.07.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,13,0.0104
Lugrin,159,80,2,4,02.07.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,21,0.0168
Lugrin,72,35,1,4,05.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,2,0.0016
Lugrin,159,80,2,4,05.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,24,0.0192
Lutry,77,40,1,4,29.01.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Lutry,234,120,2,2,29.01.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,3,0.0024
Lutry,234,120,2,2,19.05.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,4,0.0032
Lutry,234,120,2,2,08.09.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Lutry,77,40,1,4,08.09.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,3,0.0024
Lutry,234,120,2,2,02.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,4,0.0032
Meillerie,53,7,1,2,24.01.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,14,0.0112
Meillerie,53,7,1,2,18.07.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,9,0.0072
Meillerie,53,7,1,2,08.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Port Choiseul,297,150,2,3,15.01.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,3,0.0024
Préverenges,150,80,1,1,12.02.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Préverenges,961,490,2,1,12.02.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,24,0.0192
Préverenges,961,490,2,1,30.04.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,10,0.008
Préverenges,150,80,1,1,13.08.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,8,0.0064
Préverenges,961,490,2,,13.08.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,9,0.0072
Rolle,815,415,2,1,15.01.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,12,0.0096
Rolle,937,475,2,1,01.05.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,12,0.0096
Rolle,815,415,2,1,06.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,5,0.004
Saint-Disdille,75,30,1,4,23.04.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,5,0.004
Saint-Disdille,259,100,2,4,10.09.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,15,0.012
Saint-Disdille,259,100,2,4,22.10.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,9,0.0072
Savonnière,325,160,2,2,16.01.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,3,0.0024
Savonnière,82,40,1,4,06.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Tolochenaz,75,40,2,2,07.02.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,3,0.0024
Tolochenaz,75,40,2,2,12.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Tougues,450,220,2,2,29.01.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,3,0.0024
Tougues,94,45,1,2,07.05.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Tougues,450,220,2,2,07.05.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,11,0.0088
Tougues,450,220,2,2,22.10.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,7,0.0056
Vidy,91,45,1,1,12.07.2022,3,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Amphion,98,50,1,4,01.02.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,4,0.016
Amphion,342,170,2,4,01.02.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,43,0.172
Amphion,342,170,2,4,03.05.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,10,0.04
Amphion,342,170,2,4,19.07.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Amphion,342,170,2,4,18.10.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,11,0.044
Amphion,98,50,1,4,18.10.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,15,0.06
Aubonne,268,150,2,4,10.09.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,2,0.008
Baby Plage,384,200,2,1,22.01.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,9,0.036
Baby Plage,112,60,1,1,02.09.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Baby Plage,112,60,1,1,15.10.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Bouveret,99,50,1,1,15.01.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,4,0.016
Bouveret,438,220,2,1,15.01.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,29,0.116
Bouveret,99,50,1,1,30.04.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,3,0.012
Bouveret,438,220,2,1,30.04.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,15,0.06
Bouveret,438,220,2,1,03.09.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,6,0.024
Bouveret,99,50,1,1,03.09.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,6,0.024
Bouveret,438,220,2,1,05.11.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,3,0.012
Clarens,67,30,1,4,16.01.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Clarens,273,125,2,2,16.01.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,2,0.008
Clarens,67,30,1,4,29.04.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Clarens,273,125,2,2,29.04.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,20,0.08
Clarens,67,30,1,4,30.07.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,4,0.016
Excenevex,175,90,1,1,08.05.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,2,0.008
Excenevex,1803,900,2,1,04.09.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Excenevex,175,90,1,1,06.11.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,17,0.068
Gland,22,8,2,2,16.01.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,2,0.008
Gland,22,8,2,2,18.05.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,4,0.016
Grangettes,79,40,1,1,13.02.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,5,0.02
Grangettes,260,130,2,1,13.02.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,20,0.08
Grangettes,79,40,1,1,02.05.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,4,0.016
Grangettes,79,40,1,1,18.07.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Grangettes,260,130,2,1,18.07.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Grangettes,260,130,2,1,08.11.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,3,0.012
Lugrin,159,80,2,4,06.02.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,26,0.104
Lugrin,72,35,1,4,07.05.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Lugrin,159,80,2,4,07.05.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Lugrin,72,35,1,4,02.07.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,2,0.008
Lugrin,159,80,2,4,02.07.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,5,0.02
Lugrin,72,35,1,4,05.11.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,2,0.008
Lugrin,159,80,2,4,05.11.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,9,0.036
Lutry,77,40,1,4,19.05.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,3,0.012
Lutry,234,120,2,2,19.05.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,4,0.016
Lutry,234,120,2,2,02.11.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,4,0.016
Meillerie,53,7,1,2,24.01.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Port Choiseul,297,150,2,3,15.01.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,4,0.016
Port Choiseul,444,220,2,3,03.09.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Préverenges,961,490,2,1,30.04.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,11,0.044
Préverenges,150,80,1,1,05.11.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Préverenges,961,490,2,1,05.11.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,66,0.264
Rolle,815,415,2,1,15.01.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,4,0.016
Rolle,937,475,2,1,01.05.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,4,0.016
Rolle,815,415,2,1,06.11.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,5,0.02
Saint-Disdille,75,30,1,4,29.01.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,4,0.016
Saint-Disdille,259,100,2,4,29.01.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,9,0.036
Saint-Disdille,75,30,1,4,23.04.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Saint-Disdille,259,100,2,4,23.04.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,8,0.032
Saint-Disdille,75,30,1,4,10.09.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,2,0.008
Saint-Disdille,259,100,2,4,10.09.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,18,0.072
Saint-Disdille,259,100,2,4,22.10.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,6,0.024
Savonnière,82,40,1,4,01.05.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Tolochenaz,75,40,2,2,07.02.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Tougues,450,220,2,2,07.05.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,2,0.008
Tougues,450,220,2,2,22.10.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Vidy,91,45,1,1,13.05.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Vidy,91,45,1,1,12.07.2022,3,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,3,0.012
Vidy,91,45,1,1,18.10.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",,G82,,,1,0.004
Clarens,273,125,2,2,17.12.2022,4,"Sagex-EPS/Polystyrène expansé entre 0,5cm et 2,5cm",,G81,,,8,0.0064
Hermance,105,50,1,4,5/14/2022,1,"Sagex-EPS/Polystyrène expansé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Versoix,37,20,1,3,30.04.2022,2,"Sagex-EPS/Polystyrène expansé entre 0,5cm et 2,5cm",,G81,,,2,0.0016
Versoix,132,65,1,3,15.10.2022,4,"Sagex-EPS/Polystyrène expansé entre 0,5cm et 2,5cm",,G81,,,1,0.0008
Clarens,273,125,2,2,17.12.2022,4,"Sagex-EPS/Polystyrène expansé entre 2,5cm et 50cm",,G82,,,3,0.012
Port Choiseul,297,150,2,3,15.10.2022,4,Sandale/nu-pied/tongue,,G102,,GL01,1,0.135
Anthy,62,30,1,4,23.11.2022,4,Serflex/Colson/Attache de chantier,,G989,,,1,0.001
Anthy,211,95,2,4,23.11.2022,4,Serflex/Colson/Attache de chantier,,G989,,,1,0.001
Grangettes,260,130,2,1,02.05.2022,2,Serflex/Colson/Attache de chantier,,G989,,,8,0.008
Lugrin,72,35,1,4,06.02.2022,1,Serflex/Colson/Attache de chantier,,G989,,,1,0.001
Lugrin,72,35,1,4,07.05.2022,2,Serflex/Colson/Attache de chantier,,G989,,,1,0.001
Lugrin,72,35,1,4,05.11.2022,4,Serflex/Colson/Attache de chantier,,G989,,,1,0.001
Lugrin,159,80,2,4,05.11.2022,4,Serflex/Colson/Attache de chantier,,G989,,,3,0.003
Préverenges,961,490,2,1,12.02.2022,1,Serflex/Colson/Attache de chantier,,G989,,,3,0.003
Saint-Disdille,75,30,1,4,29.01.2022,1,Serflex/Colson/Attache de chantier,,G989,,,1,0.001
Saint-Disdille,75,30,1,4,10.09.2022,3,Serflex/Colson/Attache de chantier,,G989,,,1,0.001
Saint-Disdille,259,100,2,4,10.09.2022,3,Serflex/Colson/Attache de chantier,,G989,,,3,0.003
Saint-Disdille,259,100,2,4,22.10.2022,4,Serflex/Colson/Attache de chantier,,G989,,,6,0.006
Savonnière,82,40,1,4,01.05.2022,2,Serflex/Colson/Attache de chantier,,G989,,,1,0.001
Savonnière,325,160,2,2,01.05.2022,2,Serflex/Colson/Attache de chantier,,G989,,,3,0.003
Savonnière,82,40,1,4,06.08.2022,3,Serflex/Colson/Attache de chantier,,G989,,,2,0.002
Savonnière,82,40,1,4,06.11.2022,4,Serflex/Colson/Attache de chantier,,G989,,,2,0.002
Vidy,91,45,1,1,04.02.2022,1,Serflex/Colson/Attache de chantier,,G989,,,1,0.001
Amphion,342,170,2,4,19.07.2022,3,Seringue en plastique,,G99,104,PL12,1,0.005
Bouveret,438,220,2,1,30.04.2022,2,Seringue en plastique,,G99,105,OT05,1,0.005
Bouveret,99,50,1,1,30.04.2022,2,Seringue en plastique,,G99,104,PL12,1,0.005
Port Choiseul,147,70,1,3,15.01.2022,1,Seringue en plastique,,G99,104,PL12,1,0.005
Saint-Disdille,259,100,2,4,10.09.2022,3,Seringue en plastique,,G99,105,OT05,1,0.005
Amphion,342,170,2,4,01.02.2022,1,Serviette/lingette hygiènique,,G97,101,OT02,1,0.001
Baby Plage,112,60,1,1,23.04.2022,2,Serviette/lingette hygiènique,,G97,101,OT02,1,0.001
Grangettes,260,130,2,1,18.07.2022,3,Serviette/lingette hygiènique,,G97,101,OT02,1,0.001
Grangettes,260,130,2,1,08.11.2022,4,Serviette/lingette hygiènique,,G97,101,OT02,1,0.001
Saint-Disdille,75,30,1,4,23.04.2022,2,Serviette/lingette hygiènique,,G97,101,OT02,2,0.002
Vidy,91,45,1,1,04.02.2022,1,Serviette/lingette hygiènique,,G97,101,OT02,1,0.001
Vidy,413,210,2,1,04.02.2022,1,Serviette/lingette hygiènique,,G97,101,OT02,2,0.002
Vidy,91,45,1,1,12.07.2022,3,Serviette/lingette hygiènique,,G97,101,OT02,5,0.005
Vidy,91,45,1,1,18.10.2022,4,Serviette/lingette hygiènique,,G97,101,OT02,1,0.001
Baby Plage,384,200,2,1,23.04.2022,2,Serviette/Vêtements/Chiffons,,G137,54,CL01,1,0.073
Baby Plage,112,60,1,1,02.09.2022,3,Serviette/Vêtements/Chiffons,,G137,54,CL01,1,0.056
Hermance,265,130,2,4,9/11/2022,3,Serviette/Vêtements/Chiffons,,G137,54,CL01,1,0.056
Baby Plage,384,200,2,1,23.04.2022,2,Serviette/Vêtements/Chiffons,,G137,59,CL06,1,0.056
Baby Plage,384,200,2,1,02.09.2022,3,Serviette/Vêtements/Chiffons,,G137,59,CL06,2,0.112
Clarens,273,125,2,2,30.07.2022,3,Serviette/Vêtements/Chiffons,,G137,59,CL06,1,0.056
Gland,23,8,1,2,18.05.2022,2,Serviette/Vêtements/Chiffons,,G137,59,CL06,1,0.056
Bouveret,99,50,1,1,15.01.2022,1,Tampon hygiénique/applicateur,,G144,100,OT02,1,0.004
Bouveret,438,220,2,1,30.04.2022,2,Tampon hygiénique/applicateur,,G144,100,OT02,2,0.008
Grangettes,260,130,2,1,13.02.2022,1,Tampon hygiénique/applicateur,,G144,100,OT02,2,0.008
Vidy,91,45,1,1,12.07.2022,3,Tampon hygiénique/applicateur,,G144,100,OT02,1,0.004
Baby Plage,384,200,2,1,22.01.2022,1,Tendeur sendow/élastique,,G48,,,1,0.092
Grangettes,260,130,2,1,18.07.2022,3,Tendeur sendow/élastique,,G48,,,1,0.092
Grangettes,260,130,2,1,08.11.2022,4,Tendeur sendow/élastique,,G48,,,1,0.092
Vidy,413,210,2,1,04.02.2022,1,Tendeur sendow/élastique,,G48,,,2,0.184
Baby Plage,384,200,2,1,23.04.2022,2,Touillette/Batonnet en plastique,Baguette en plastique,G165,48,PL24,4,0.008
Baby Plage,112,60,1,1,02.09.2022,3,Touillette/Batonnet en plastique,Baguette en plastique,G165,48,PL24,1,0.002
Crans,16,6,1,2,06.09.2022,3,Touillette/Batonnet en plastique,Baguette en plastique,G165,48,PL24,1,0.002
Grangettes,260,130,2,1,13.02.2022,1,Touillette/Batonnet en plastique,Baguette en plastique,G165,48,PL24,10,0.02
Grangettes,79,40,1,1,18.07.2022,3,Touillette/Batonnet en plastique,Baguette en plastique,G165,48,PL24,14,0.028
Grangettes,260,130,2,1,18.07.2022,3,Touillette/Batonnet en plastique,Baguette en plastique,G165,48,PL24,48,0.096
Tolochenaz,75,40,2,2,12.11.2022,4,Touillette/Batonnet en plastique,Baguette en plastique,G165,48,PL24,1,0.002
Vidy,91,45,1,1,13.05.2022,2,Touillette/Batonnet en plastique,Baguette en plastique,G165,48,PL24,1,0.002
Aubonne,268,150,2,4,06.02.2022,1,Touillette/Batonnet en plastique,,G165,21,PL06,4,0.0006
Aubonne,72,40,1,4,10.09.2022,3,Touillette/Batonnet en plastique,,G165,21,PL06,1,0.0002
